"name","size"
"typeB_tokushima_2022_02.zip",13409935
"typeB_yamaguchi_2022_02.zip",14111892
"typeB_hiroshima_2022_02.zip",14466883
"typeB_okayama_2022_02.zip",19220962
"typeB_shimane_2022_02.zip",19823965
"typeB_tottori_2022_02.zip",40703513
"typeB_wakayama_2022_02.zip",62949385
"typeB_nara_2022_02.zip",127194524
"typeB_hyogo_2022_02.zip",96178956
"typeB_osaka_2022_02.zip",237875468
"typeB_kyoto_2022_02.zip",107456525
"typeB_shiga_2022_02.zip",43025483
"typeB_mie_2022_02.zip",16481743
"typeB_aichi_2022_02.zip",51131624
"typeB_shizuoka_2022_02.zip",58229573
"typeB_gifu_2022_02.zip",13320861
"typeB_fukui_2022_02.zip",18792090
"typeB_ishikawa_2022_02.zip",59381186
"typeB_toyama_2022_02.zip",64816833
"typeB_niigata_2022_02.zip",88019993
"typeB_yamanashi_2022_02.zip",7586455
"typeB_nagano_2022_02.zip",118891384
"typeB_tokyo_2022_02.zip",232063074
"typeB_chiba_2022_02.zip",118053459
"typeB_saitama_2022_02.zip",123972759
"typeB_gumma_2022_02.zip",83238621
"typeB_tochigi_2022_02.zip",12019427
"typeB_ibaraki_2022_02.zip",162008476
"typeB_fukushima_2022_02.zip",50906146
"typeB_yamagata_2022_02.zip",55548875
"typeB_akita_2022_02.zip",7065746
"typeB_miyagi_2022_02.zip",121077427
"typeB_iwate_2022_02.zip",129213686
"typeB_kitami_2022_02.zip",12958929
"typeB_aomori_2022_02.zip",69286438
"typeB_kushiro_2022_02.zip",54418927
"typeB_asahikawa_2022_02.zip",20678954
"typeB_hakodate_2022_02.zip",18408417
"typeB_sapporo_2022_02.zip",191559048
"typeB_kitami_2022_03.zip",15336719
"typeB_asahikawa_2022_03.zip",24864198
"typeB_hakodate_2022_03.zip",21664686
"typeB_kagoshima_2022_03.zip",98685363
"typeB_kumamoto_2022_03.zip",137265723
"typeB_kushiro_2022_03.zip",62525623
"typeB_miyazaki_2022_03.zip",85973755
"typeB_nagasaki_2022_03.zip",13116068
"typeB_oita_2022_03.zip",81199006
"typeB_okinawa_2022_03.zip",74304854
"typeB_sapporo_2022_03.zip",226104149
"typeB_saitama_2022_03.zip",141855904
"typeB_gumma_2022_03.zip",95673304
"typeB_tochigi_2022_03.zip",14393796
"typeB_ibaraki_2022_03.zip",182016101
"typeB_fukushima_2022_03.zip",58831238
"typeB_yamagata_2022_03.zip",63821879
"typeB_akita_2022_03.zip",8827969
"typeB_miyagi_2022_03.zip",136880099
"typeB_iwate_2022_03.zip",146635063
"typeB_aomori_2022_03.zip",79907240
"typeB_tottori_2022_03.zip",46796733
"typeB_wakayama_2022_03.zip",71770821
"typeB_nara_2022_03.zip",143293625
"typeB_hyogo_2022_03.zip",108187145
"typeB_osaka_2022_03.zip",266695680
"typeB_kyoto_2022_03.zip",121603271
"typeB_shiga_2022_03.zip",54743140
"typeB_mie_2022_03.zip",19671308
"typeB_aichi_2022_03.zip",58716174
"typeB_shizuoka_2022_03.zip",67095672
"typeB_gifu_2022_03.zip",15984378
"typeB_fukui_2022_03.zip",22265986
"typeB_ishikawa_2022_03.zip",67888134
"typeB_toyama_2022_03.zip",75073508
"typeB_nagano_2022_03.zip",134422602
"typeB_niigata_2022_03.zip",101175566
"typeB_yamanashi_2022_03.zip",9597065
"typeB_kanagawa_2022_03.zip",321215692
"typeB_tokyo_2022_03.zip",264082350
"typeB_chiba_2022_03.zip",135639190
"typeB_saga_2022_03.zip",15261806
"typeB_fukuoka_2022_03.zip",271922656
"typeB_kochi_2022_03.zip",33764193
"typeB_ehime_2022_03.zip",84657599
"typeB_kagawa_2022_03.zip",16832323
"typeB_tokushima_2022_03.zip",15916156
"typeB_yamaguchi_2022_03.zip",16683028
"typeB_hiroshima_2022_03.zip",17135975
"typeB_okayama_2022_03.zip",22741280
"typeB_shimane_2022_03.zip",23539661
"typeB_asahikawa_2022_04.zip",24325054
"typeB_hakodate_2022_04.zip",21200199
"typeB_kitami_2022_04.zip",14867932
"typeB_kushiro_2022_04.zip",60879722
"typeB_sapporo_2022_04.zip",221770969
"typeB_saitama_2022_04.zip",141325352
"typeB_gumma_2022_04.zip",92872983
"typeB_tochigi_2022_04.zip",14200079
"typeB_ibaraki_2022_04.zip",178451997
"typeB_fukushima_2022_04.zip",57092163
"typeB_yamagata_2022_04.zip",62049821
"typeB_akita_2022_04.zip",8553914
"typeB_miyagi_2022_04.zip",133717681
"typeB_iwate_2022_04.zip",142514833
"typeB_aomori_2022_04.zip",77429659
"typeB_gifu_2022_04.zip",15553223
"typeB_fukui_2022_04.zip",21549304
"typeB_toyama_2022_04.zip",73214047
"typeB_nagano_2022_04.zip",130656321
"typeB_yamanashi_2022_04.zip",9336588
"typeB_kanagawa_2022_04.zip",311597814
"typeB_tokyo_2022_04.zip",256293215
"typeB_chiba_2022_04.zip",131593354
"typeB_ishikawa_2022_04.zip",66827413
"typeB_niigata_2022_04.zip",98503564
"typeB_tottori_2022_04.zip",44953990
"typeB_wakayama_2022_04.zip",70316812
"typeB_nara_2022_04.zip",139191320
"typeB_hyogo_2022_04.zip",104625214
"typeB_osaka_2022_04.zip",259298565
"typeB_kyoto_2022_04.zip",118531164
"typeB_shiga_2022_04.zip",54315931
"typeB_mie_2022_04.zip",18956131
"typeB_aichi_2022_04.zip",57199636
"typeB_shizuoka_2022_04.zip",64958738
"typeB_saga_2022_04.zip",14771469
"typeB_fukuoka_2022_04.zip",265208774
"typeB_kochi_2022_04.zip",32864319
"typeB_ehime_2022_04.zip",82154563
"typeB_kagawa_2022_04.zip",16343050
"typeB_tokushima_2022_04.zip",15388224
"typeB_yamaguchi_2022_04.zip",16183427
"typeB_hiroshima_2022_04.zip",16561444
"typeB_okayama_2022_04.zip",22113084
"typeB_shimane_2022_04.zip",22885251
"typeB_okinawa_2022_04.zip",71872374
"typeB_kagoshima_2022_04.zip",95851348
"typeB_miyazaki_2022_04.zip",83151807
"typeB_oita_2022_04.zip",78493329
"typeB_kumamoto_2022_04.zip",133625369
"typeB_nagasaki_2022_04.zip",12686638
"typeB_sapporo_2022_05.zip",230293510
"typeB_kushiro_2022_05.zip",62972848
"typeB_asahikawa_2022_05.zip",24774035
"typeB_hakodate_2022_05.zip",21907822
"typeB_kitami_2022_05.zip",15385284
"typeB_yamanashi_2022_05.zip",9642311
"typeB_kanagawa_2022_05.zip",321707212
"typeB_tokyo_2022_05.zip",263925983
"typeB_chiba_2022_05.zip",137226357
"typeB_saitama_2022_05.zip",146219626
"typeB_gumma_2022_05.zip",95971381
"typeB_tochigi_2022_05.zip",14858247
"typeB_ibaraki_2022_05.zip",183504000
"typeB_fukushima_2022_05.zip",58710417
"typeB_akita_2022_05.zip",8895588
"typeB_yamagata_2022_05.zip",63423529
"typeB_miyagi_2022_05.zip",137746816
"typeB_iwate_2022_05.zip",146779932
"typeB_aomori_2022_05.zip",80155050
"typeB_osaka_2022_05.zip",267768485
"typeB_kyoto_2022_05.zip",122374364
"typeB_shiga_2022_05.zip",56272627
"typeB_mie_2022_05.zip",19565627
"typeB_aichi_2022_05.zip",58961668
"typeB_shizuoka_2022_05.zip",66980289
"typeB_gifu_2022_05.zip",16021835
"typeB_fukui_2022_05.zip",22135152
"typeB_ishikawa_2022_05.zip",68916071
"typeB_toyama_2022_05.zip",75609168
"typeB_niigata_2022_05.zip",101121582
"typeB_nagano_2022_05.zip",135057850
"typeB_kochi_2022_05.zip",33341070
"typeB_ehime_2022_05.zip",84930476
"typeB_kagawa_2022_05.zip",16907628
"typeB_tokushima_2022_05.zip",15911271
"typeB_hiroshima_2022_05.zip",17106482
"typeB_okayama_2022_05.zip",22814881
"typeB_yamaguchi_2022_05.zip",16637209
"typeB_shimane_2022_05.zip",23673943
"typeB_tottori_2022_05.zip",46329221
"typeB_wakayama_2022_05.zip",72022111
"typeB_nara_2022_05.zip",143984136
"typeB_hyogo_2022_05.zip",108004091
"typeB_okinawa_2022_05.zip",74094956
"typeB_kagoshima_2022_05.zip",98603475
"typeB_miyazaki_2022_05.zip",85685422
"typeB_oita_2022_05.zip",80852241
"typeB_kumamoto_2022_05.zip",138469619
"typeB_nagasaki_2022_05.zip",13087028
"typeB_saga_2022_05.zip",15328902
"typeB_fukuoka_2022_05.zip",274839143
"typeB_aichi_2022_06.zip",57399997
"typeB_akita_2022_06.zip",8654055
"typeB_aomori_2022_06.zip",77255028
"typeB_asahikawa_2022_06.zip",24156980
"typeB_chiba_2022_06.zip",132663124
"typeB_fukui_2022_06.zip",21495508
"typeB_fukushima_2022_06.zip",56853711
"typeB_gifu_2022_06.zip",15479513
"typeB_gumma_2022_06.zip",93046876
"typeB_hakodate_2022_06.zip",21430018
"typeB_ibaraki_2022_06.zip",177164702
"typeB_ishikawa_2022_06.zip",66986614
"typeB_iwate_2022_06.zip",142116843
"typeB_kanagawa_2022_06.zip",311952693
"typeB_kitami_2022_06.zip",14895514
"typeB_kushiro_2022_06.zip",60981215
"typeB_miyagi_2022_06.zip",133505953
"typeB_nagano_2022_06.zip",130423264
"typeB_niigata_2022_06.zip",97943117
"typeB_saitama_2022_06.zip",142319731
"typeB_sapporo_2022_06.zip",223255677
"typeB_shizuoka_2022_06.zip",64835869
"typeB_tochigi_2022_06.zip",14346076
"typeB_tokyo_2022_06.zip",257144824
"typeB_toyama_2022_06.zip",73406297
"typeB_yamagata_2022_06.zip",61150238
"typeB_yamanashi_2022_06.zip",9327277
"typeB_hiroshima_2022_06.zip",16607557
"typeB_hyogo_2022_06.zip",103942019
"typeB_kyoto_2022_06.zip",118232074
"typeB_mie_2022_06.zip",18992904
"typeB_nara_2022_06.zip",139381370
"typeB_okayama_2022_06.zip",22136271
"typeB_osaka_2022_06.zip",260248460
"typeB_shiga_2022_06.zip",53979804
"typeB_shimane_2022_06.zip",22797685
"typeB_tottori_2022_06.zip",45090752
"typeB_wakayama_2022_06.zip",69720053
"typeB_miyazaki_2022_06.zip",82959650
"typeB_oita_2022_06.zip",78259599
"typeB_kumamoto_2022_06.zip",134811778
"typeB_nagasaki_2022_06.zip",12646966
"typeB_saga_2022_06.zip",14842070
"typeB_fukuoka_2022_06.zip",267138402
"typeB_kochi_2022_06.zip",33833067
"typeB_ehime_2022_06.zip",82361519
"typeB_kagawa_2022_06.zip",16317548
"typeB_tokushima_2022_06.zip",15387063
"typeB_yamaguchi_2022_06.zip",16061522
"typeB_okinawa_2022_06.zip",71538002
"typeB_kagoshima_2022_06.zip",95324527
"typeB_chiba_2022_07.zip",121682512
"typeB_saitama_2022_07.zip",147227958
"typeB_gumma_2022_07.zip",95996541
"typeB_tochigi_2022_07.zip",14649933
"typeB_ibaraki_2022_07.zip",182713686
"typeB_fukushima_2022_07.zip",58565201
"typeB_yamagata_2022_07.zip",63139492
"typeB_akita_2022_07.zip",8958679
"typeB_miyagi_2022_07.zip",137684658
"typeB_iwate_2022_07.zip",146416033
"typeB_aomori_2022_07.zip",80463073
"typeB_kitami_2022_07.zip",15387961
"typeB_kushiro_2022_07.zip",62927226
"typeB_asahikawa_2022_07.zip",25591153
"typeB_hakodate_2022_07.zip",22176476
"typeB_sapporo_2022_07.zip",230993328
"typeB_aichi_2022_07.zip",59274189
"typeB_shizuoka_2022_07.zip",66595908
"typeB_gifu_2022_07.zip",15949691
"typeB_fukui_2022_07.zip",22240389
"typeB_ishikawa_2022_07.zip",69401386
"typeB_toyama_2022_07.zip",75718698
"typeB_niigata_2022_07.zip",100270675
"typeB_nagano_2022_07.zip",134607159
"typeB_yamanashi_2022_07.zip",9677459
"typeB_kanagawa_2022_07.zip",322202166
"typeB_tokyo_2022_07.zip",265004355
"typeB_hiroshima_2022_07.zip",17156739
"typeB_okayama_2022_07.zip",22872051
"typeB_shimane_2022_07.zip",23363648
"typeB_tottori_2022_07.zip",46987783
"typeB_wakayama_2022_07.zip",72076329
"typeB_nara_2022_07.zip",143883726
"typeB_hyogo_2022_07.zip",107730394
"typeB_osaka_2022_07.zip",269129729
"typeB_kyoto_2022_07.zip",122082766
"typeB_shiga_2022_07.zip",36063587
"typeB_mie_2022_07.zip",19632680
"typeB_miyazaki_2022_07.zip",85416449
"typeB_oita_2022_07.zip",80479058
"typeB_kumamoto_2022_07.zip",139066748
"typeB_nagasaki_2022_07.zip",13080246
"typeB_saga_2022_07.zip",15288725
"typeB_fukuoka_2022_07.zip",274851998
"typeB_kochi_2022_07.zip",33358559
"typeB_ehime_2022_07.zip",85118732
"typeB_kagawa_2022_07.zip",16732787
"typeB_tokushima_2022_07.zip",15963315
"typeB_yamaguchi_2022_07.zip",16593591
"typeB_okinawa_2022_07.zip",73765598
"typeB_kagoshima_2022_07.zip",98159372
"typeB_chiba_2022_08.zip",134402183
"typeB_saitama_2022_08.zip",146508962
"typeB_gumma_2022_08.zip",95476412
"typeB_tochigi_2022_08.zip",14492343
"typeB_ibaraki_2022_08.zip",182301632
"typeB_fukushima_2022_08.zip",58801022
"typeB_yamagata_2022_08.zip",63030231
"typeB_akita_2022_08.zip",8823720
"typeB_miyagi_2022_08.zip",136933873
"typeB_iwate_2022_08.zip",145811223
"typeB_aomori_2022_08.zip",80225818
"typeB_kitami_2022_08.zip",15354658
"typeB_kushiro_2022_08.zip",62789156
"typeB_asahikawa_2022_08.zip",25303367
"typeB_hakodate_2022_08.zip",21933833
"typeB_sapporo_2022_08.zip",230370870
"typeB_aichi_2022_08.zip",59191495
"typeB_shizuoka_2022_08.zip",66603501
"typeB_gifu_2022_08.zip",15917750
"typeB_fukui_2022_08.zip",22073984
"typeB_ishikawa_2022_08.zip",68999368
"typeB_toyama_2022_08.zip",75570272
"typeB_niigata_2022_08.zip",101073298
"typeB_yamanashi_2022_08.zip",9560569
"typeB_nagano_2022_08.zip",134047811
"typeB_kanagawa_2022_08.zip",321851679
"typeB_tokyo_2022_08.zip",263618784
"typeB_hiroshima_2022_08.zip",17157690
"typeB_okayama_2022_08.zip",22873001
"typeB_shimane_2022_08.zip",23303954
"typeB_tottori_2022_08.zip",46192413
"typeB_wakayama_2022_08.zip",72029189
"typeB_nara_2022_08.zip",143405674
"typeB_hyogo_2022_08.zip",108005789
"typeB_osaka_2022_08.zip",268172069
"typeB_kyoto_2022_08.zip",122144876
"typeB_shiga_2022_08.zip",33526840
"typeB_mie_2022_08.zip",19390533
"typeB_miyazaki_2022_08.zip",85465161
"typeB_oita_2022_08.zip",79148962
"typeB_kumamoto_2022_08.zip",139204164
"typeB_nagasaki_2022_08.zip",13069788
"typeB_saga_2022_08.zip",15226606
"typeB_fukuoka_2022_08.zip",275023004
"typeB_kochi_2022_08.zip",30927421
"typeB_ehime_2022_08.zip",84975135
"typeB_kagawa_2022_08.zip",16601080
"typeB_tokushima_2022_08.zip",15975311
"typeB_yamaguchi_2022_08.zip",16591038
"typeB_okinawa_2022_08.zip",73022667
"typeB_kagoshima_2022_08.zip",97955007
"typeB_aichi_2022_09.zip",57140749
"typeB_akita_2022_09.zip",8528817
"typeB_aomori_2022_09.zip",77255483
"typeB_asahikawa_2022_09.zip",23925005
"typeB_chiba_2022_09.zip",132653142
"typeB_ehime_2022_09.zip",81671973
"typeB_fukui_2022_09.zip",21323268
"typeB_fukuoka_2022_09.zip",265764663
"typeB_fukushima_2022_09.zip",56813646
"typeB_gifu_2022_09.zip",15374364
"typeB_gumma_2022_09.zip",91936039
"typeB_hakodate_2022_09.zip",20942373
"typeB_hiroshima_2022_09.zip",16608085
"typeB_hyogo_2022_09.zip",104630297
"typeB_ibaraki_2022_09.zip",175984668
"typeB_ishikawa_2022_09.zip",67029092
"typeB_iwate_2022_09.zip",140646922
"typeB_kagawa_2022_09.zip",15909733
"typeB_kagoshima_2022_09.zip",94249853
"typeB_kanagawa_2022_09.zip",309984906
"typeB_kitami_2022_09.zip",14888445
"typeB_kochi_2022_09.zip",29745609
"typeB_kumamoto_2022_09.zip",134531384
"typeB_kushiro_2022_09.zip",60422198
"typeB_kyoto_2022_09.zip",117811894
"typeB_mie_2022_09.zip",18747454
"typeB_miyagi_2022_09.zip",132295582
"typeB_miyazaki_2022_09.zip",81514115
"typeB_nagano_2022_09.zip",128653240
"typeB_nagasaki_2022_09.zip",12515181
"typeB_nara_2022_09.zip",139177514
"typeB_niigata_2022_09.zip",97212359
"typeB_oita_2022_09.zip",76858231
"typeB_okayama_2022_09.zip",22081998
"typeB_okinawa_2022_09.zip",70596716
"typeB_osaka_2022_09.zip",259451424
"typeB_saga_2022_09.zip",14711254
"typeB_saitama_2022_09.zip",141576086
"typeB_sapporo_2022_09.zip",222450942
"typeB_shiga_2022_09.zip",33002758
"typeB_shimane_2022_09.zip",22518496
"typeB_shizuoka_2022_09.zip",63859696
"typeB_tochigi_2022_09.zip",14059532
"typeB_tokushima_2022_09.zip",15406685
"typeB_tokyo_2022_09.zip",255666187
"typeB_tottori_2022_09.zip",46654360
"typeB_toyama_2022_09.zip",73071676
"typeB_wakayama_2022_09.zip",69464548
"typeB_yamagata_2022_09.zip",60772172
"typeB_yamaguchi_2022_09.zip",15974721
"typeB_yamanashi_2022_09.zip",9181626
"typeB_aichi_2022_10.zip",58580440
"typeB_akita_2022_10.zip",8811591
"typeB_aomori_2022_10.zip",80096106
"typeB_asahikawa_2022_10.zip",24532622
"typeB_chiba_2022_10.zip",136758618
"typeB_ehime_2022_10.zip",84389752
"typeB_fukui_2022_10.zip",21536297
"typeB_fukuoka_2022_10.zip",274029045
"typeB_fukushima_2022_10.zip",58698929
"typeB_gifu_2022_10.zip",15912856
"typeB_gumma_2022_10.zip",95321978
"typeB_hakodate_2022_10.zip",21505937
"typeB_hiroshima_2022_10.zip",17112546
"typeB_hyogo_2022_10.zip",108613408
"typeB_ibaraki_2022_10.zip",181852968
"typeB_ishikawa_2022_10.zip",68782146
"typeB_iwate_2022_10.zip",144193727
"typeB_kagawa_2022_10.zip",16593390
"typeB_kagoshima_2022_10.zip",97387418
"typeB_kanagawa_2022_10.zip",320985379
"typeB_kitami_2022_10.zip",15380292
"typeB_kochi_2022_10.zip",30580314
"typeB_kumamoto_2022_10.zip",138569708
"typeB_kushiro_2022_10.zip",62038652
"typeB_kyoto_2022_10.zip",121039949
"typeB_mie_2022_10.zip",19311674
"typeB_miyagi_2022_10.zip",136815191
"typeB_miyazaki_2022_10.zip",84738812
"typeB_nagano_2022_10.zip",131923164
"typeB_nagasaki_2022_10.zip",12962330
"typeB_nara_2022_10.zip",143830604
"typeB_niigata_2022_10.zip",100775284
"typeB_oita_2022_10.zip",79293144
"typeB_okayama_2022_10.zip",22762140
"typeB_okinawa_2022_10.zip",72661078
"typeB_osaka_2022_10.zip",265844981
"typeB_saga_2022_10.zip",15250530
"typeB_saitama_2022_10.zip",145819857
"typeB_sapporo_2022_10.zip",229265082
"typeB_shiga_2022_10.zip",39332593
"typeB_shimane_2022_10.zip",23388261
"typeB_tochigi_2022_10.zip",14374314
"typeB_shizuoka_2022_10.zip",65805329
"typeB_tokushima_2022_10.zip",15929978
"typeB_tokyo_2022_10.zip",261036880
"typeB_tottori_2022_10.zip",45347276
"typeB_toyama_2022_10.zip",75514746
"typeB_wakayama_2022_10.zip",71457098
"typeB_yamagata_2022_10.zip",63007262
"typeB_yamanashi_2022_10.zip",9491288
"typeB_yamaguchi_2022_10.zip",16520994
"typeB_chiba_2020_10.zip",708563118
"typeB_gumma_2020_10.zip",520603918
"typeB_hiroshima_2020_04.zip",187209175
"typeB_aichi_2020_01.zip",372082080
"typeB_akita_2020_01.zip",108298655
"typeB_aomori_2020_01.zip",452902482
"typeB_asahikawa_2020_01.zip",284975874
"typeB_chiba_2020_01.zip",701250610
"typeB_ehime_2020_01.zip",421589426
"typeB_fukui_2020_01.zip",245685866
"typeB_fukuoka_2020_01.zip",1324924931
"typeB_fukushima_2020_01.zip",309808149
"typeB_gifu_2020_01.zip",173165310
"typeB_gumma_2020_01.zip",521355131
"typeB_hakodate_2020_01.zip",254184752
"typeB_hiroshima_2020_01.zip",193969176
"typeB_hyogo_2020_01.zip",508411742
"typeB_ibaraki_2020_01.zip",843143922
"typeB_ishikawa_2020_01.zip",378506270
"typeB_iwate_2020_01.zip",698309880
"typeB_kagawa_2020_01.zip",180546624
"typeB_kagoshima_2020_01.zip",483367124
"typeB_kanagawa_2020_01.zip",1638905082
"typeB_kitami_2020_01.zip",197697072
"typeB_kochi_2020_01.zip",274989314
"typeB_kumamoto_2020_01.zip",545002977
"typeB_kushiro_2020_01.zip",325677275
"typeB_kyoto_2020_01.zip",615989209
"typeB_mie_2020_01.zip",244934649
"typeB_miyagi_2020_01.zip",590409433
"typeB_miyazaki_2020_01.zip",392474695
"typeB_nagano_2020_01.zip",729110539
"typeB_nagasaki_2020_01.zip",138771216
"typeB_nara_2020_01.zip",805029361
"typeB_niigata_2020_01.zip",555599679
"typeB_oita_2020_01.zip",391377161
"typeB_okayama_2020_01.zip",237802705
"typeB_okinawa_2020_01.zip",375892888
"typeB_osaka_2020_01.zip",1204608998
"typeB_saga_2020_01.zip",192008218
"typeB_saitama_2020_01.zip",755306186
"typeB_sapporo_2020_01.zip",1175996361
"typeB_shiga_2020_01.zip",301509133
"typeB_shimane_2020_01.zip",261216457
"typeB_shizuoka_2020_01.zip",334562064
"typeB_tochigi_2020_01.zip",156444822
"typeB_tokushima_2020_01.zip",172870565
"typeB_tokyo_2020_01.zip",1214220199
"typeB_tottori_2020_01.zip",300466595
"typeB_toyama_2020_01.zip",390013246
"typeB_wakayama_2020_01.zip",348624951
"typeB_yamagata_2020_01.zip",377650238
"typeB_yamaguchi_2020_01.zip",188929095
"typeB_yamanashi_2020_01.zip",110626409
"typeB_aichi_2019_09.zip",363051422
"typeB_akita_2019_09.zip",104156525
"typeB_aomori_2019_09.zip",442489081
"typeB_asahikawa_2019_09.zip",279759424
"typeB_chiba_2019_09.zip",706475378
"typeB_ehime_2019_09.zip",408980369
"typeB_fukui_2019_09.zip",243012932
"typeB_fukuoka_2019_09.zip",1298280505
"typeB_fukushima_2019_09.zip",304615892
"typeB_gifu_2019_09.zip",165362285
"typeB_gumma_2019_09.zip",507076898
"typeB_hakodate_2019_09.zip",244169593
"typeB_hiroshima_2019_09.zip",190333229
"typeB_hyogo_2019_09.zip",514340279
"typeB_ibaraki_2019_09.zip",833980912
"typeB_ishikawa_2019_09.zip",374574554
"typeB_iwate_2019_09.zip",674092448
"typeB_kagawa_2019_09.zip",176214523
"typeB_kagoshima_2019_09.zip",465663272
"typeB_kanagawa_2019_09.zip",1584504240
"typeB_kitami_2019_09.zip",190746330
"typeB_kochi_2019_09.zip",268899522
"typeB_kumamoto_2019_09.zip",533835857
"typeB_kushiro_2019_09.zip",318242893
"typeB_kyoto_2019_09.zip",596668504
"typeB_mie_2019_09.zip",235348625
"typeB_miyagi_2019_09.zip",574385351
"typeB_miyazaki_2019_09.zip",383046892
"typeB_nagano_2019_09.zip",733216723
"typeB_nagasaki_2019_09.zip",134414181
"typeB_nara_2019_09.zip",781904777
"typeB_niigata_2019_09.zip",541532613
"typeB_oita_2019_09.zip",381650242
"typeB_okayama_2019_09.zip",229178075
"typeB_okinawa_2019_09.zip",361313473
"typeB_osaka_2019_09.zip",1181452976
"typeB_saga_2019_09.zip",189458063
"typeB_saitama_2019_09.zip",744697545
"typeB_sapporo_2019_09.zip",1152440171
"typeB_shiga_2019_09.zip",292638472
"typeB_shimane_2019_09.zip",256631014
"typeB_shizuoka_2019_09.zip",333194687
"typeB_tochigi_2019_09.zip",157617617
"typeB_tokushima_2019_09.zip",164522122
"typeB_tokyo_2019_09.zip",536993228
"typeB_tottori_2019_09.zip",297507738
"typeB_toyama_2019_09.zip",388120265
"typeB_wakayama_2019_09.zip",349171234
"typeB_yamagata_2019_09.zip",363673231
"typeB_yamaguchi_2019_09.zip",185503887
"typeB_yamanashi_2019_09.zip",111204062
"typeB_aichi_2019_10.zip",375299051
"typeB_akita_2019_10.zip",107530163
"typeB_aomori_2019_10.zip",456909527
"typeB_asahikawa_2019_10.zip",288564040
"typeB_chiba_2019_10.zip",740274533
"typeB_ehime_2019_10.zip",422170924
"typeB_fukui_2019_10.zip",250872557
"typeB_fukuoka_2019_10.zip",1335433176
"typeB_fukushima_2019_10.zip",311966325
"typeB_gifu_2019_10.zip",168003825
"typeB_gumma_2019_10.zip",522884852
"typeB_hakodate_2019_10.zip",252190923
"typeB_hiroshima_2019_10.zip",196666203
"typeB_hyogo_2019_10.zip",529906828
"typeB_ibaraki_2019_10.zip",853203001
"typeB_ishikawa_2019_10.zip",386620858
"typeB_iwate_2019_10.zip",695389340
"typeB_kagawa_2019_10.zip",182059049
"typeB_kagoshima_2019_10.zip",481301458
"typeB_kanagawa_2019_10.zip",1635330863
"typeB_kitami_2019_10.zip",197463527
"typeB_kochi_2019_10.zip",277111852
"typeB_kumamoto_2019_10.zip",549339418
"typeB_kushiro_2019_10.zip",328587256
"typeB_kyoto_2019_10.zip",614870849
"typeB_mie_2019_10.zip",241908736
"typeB_miyagi_2019_10.zip",592855555
"typeB_miyazaki_2019_10.zip",393915646
"typeB_nagano_2019_10.zip",751170615
"typeB_nagasaki_2019_10.zip",138679967
"typeB_nara_2019_10.zip",806833743
"typeB_niigata_2019_10.zip",558278733
"typeB_oita_2019_10.zip",394691951
"typeB_okayama_2019_10.zip",235755307
"typeB_okinawa_2019_10.zip",371414662
"typeB_osaka_2019_10.zip",1221019403
"typeB_saga_2019_10.zip",195374647
"typeB_saitama_2019_10.zip",762973750
"typeB_sapporo_2019_10.zip",1182898583
"typeB_shiga_2019_10.zip",302776872
"typeB_shimane_2019_10.zip",264974469
"typeB_shizuoka_2019_10.zip",342576325
"typeB_tochigi_2019_10.zip",160419556
"typeB_tokushima_2019_10.zip",170008779
"typeB_tokyo_2019_10.zip",574215197
"typeB_tottori_2019_10.zip",303322919
"typeB_toyama_2019_10.zip",400928206
"typeB_wakayama_2019_10.zip",360291763
"typeB_yamagata_2019_10.zip",377114895
"typeB_yamaguchi_2019_10.zip",191506758
"typeB_yamanashi_2019_10.zip",113572473
"typeB_aichi_2019_11.zip",361237690
"typeB_akita_2019_11.zip",104717597
"typeB_aomori_2019_11.zip",440567527
"typeB_asahikawa_2019_11.zip",277334320
"typeB_chiba_2019_11.zip",706622675
"typeB_ehime_2019_11.zip",404738421
"typeB_fukui_2019_11.zip",241089520
"typeB_fukuoka_2019_11.zip",1287588971
"typeB_fukushima_2019_11.zip",300041072
"typeB_gifu_2019_11.zip",160646082
"typeB_gumma_2019_11.zip",505288258
"typeB_hakodate_2019_11.zip",242505170
"typeB_hiroshima_2019_11.zip",188267191
"typeB_hyogo_2019_11.zip",503144730
"typeB_ibaraki_2019_11.zip",819464331
"typeB_ishikawa_2019_11.zip",367808452
"typeB_iwate_2019_11.zip",669842812
"typeB_kagawa_2019_11.zip",175637703
"typeB_kagoshima_2019_11.zip",465462753
"typeB_kanagawa_2019_11.zip",1580092731
"typeB_kitami_2019_11.zip",191509776
"typeB_kochi_2019_11.zip",267261690
"typeB_kumamoto_2019_11.zip",531616660
"typeB_kushiro_2019_11.zip",315768476
"typeB_kyoto_2019_11.zip",593250688
"typeB_mie_2019_11.zip",235788433
"typeB_miyagi_2019_11.zip",571756717
"typeB_miyazaki_2019_11.zip",379862783
"typeB_nagano_2019_11.zip",724503334
"typeB_nagasaki_2019_11.zip",133887714
"typeB_nara_2019_11.zip",778729351
"typeB_niigata_2019_11.zip",539412363
"typeB_oita_2019_11.zip",379005479
"typeB_okayama_2019_11.zip",225722270
"typeB_okinawa_2019_11.zip",357757263
"typeB_osaka_2019_11.zip",1154480733
"typeB_saga_2019_11.zip",187615833
"typeB_saitama_2019_11.zip",733011220
"typeB_sapporo_2019_11.zip",1124296387
"typeB_shiga_2019_11.zip",290949497
"typeB_shimane_2019_11.zip",255311009
